id,title,cuisine,difficulty,total_time,variant_type,protein_type,base_recipe,tags,issues
30f98b05-94f4-4a35-b231-acdc3d50ccf4,Kerala Chicken Curry Recipe,indian,hard,70,standard,non_veg,Kerala Chicken Curry Recipe,indian|curry|south_indian|main|spicy|sour|savory|non-veg|gluten_free|nut_free|halal,nonveg_tags_without_meat_words|quick_keyword_but_long_total_time
847b728a-3db7-4166-8965-6fba6baec503,Kerala Style Mutton Pepper Fry Recipe,indian,hard,70,standard,non_veg,Kerala Mutton Pepper Fry Recipe,indian|main|south_indian|spicy|sour|savory|non-veg|gluten_free|dairy_free|nut_free|halal,nonveg_tags_without_meat_words
945ad33a-1ba1-400f-8598-d06c816f198b,Milagai Bajji Stuffed with Masala Chicken Recipe,indian,hard,70,standard,non_veg,Milagai Bajji Stuffed with Masala Chicken Recipe,indian|curry|south_indian|main|spicy|savory|non-veg|gluten_free|dairy_free|nut_free|halal,nonveg_tags_without_meat_words
bf9f5cc0-dab4-441b-a80a-2c717dfa872d,Minced Mutton Spring Rolls Recipe,indian,hard,70,standard,non_veg,Minced Mutton Spring Rolls Recipe,indian|main|spicy|savory|non-veg|dairy_free|nut_free|halal,nonveg_tags_without_meat_words
c4037de8-e0d3-4973-952f-02d3abf5997e,Moryechi Xacuti Recipe (Goan Style Shark Curry),indian,hard,70,standard,vegetarian,Moryechi Xacuti Recipe (Goan Shark Curry),indian|curry|main|spicy|sour|savory|non-veg|gluten_free|dairy_free|nut_free|halal,nonveg_tags_without_meat_words
ff896f9f-1d85-45b9-8169-04823645ff81,Murgh Masala Recipe - Chicken Tangdi Masala,indian,hard,70,standard,non_veg,Murgh Masala Recipe - Chicken Tangdi Masala,indian|curry|north_indian|main|spicy|sour|savory|non-veg|nut_free|halal,nonveg_tags_without_meat_words
af5c3b45-f382-425e-bae5-1e73876c743d,Mutton Matar Keema Recipe -Minced Mutton With Green Peas,indian,hard,70,standard,non_veg,Mutton Matar Keema Recipe -Minced Mutton With Green Peas,indian|main|north_indian|spicy|sour|savory|non-veg|nut_free|halal,nonveg_tags_without_meat_words|quick_keyword_but_long_total_time
f5093fe0-cbe7-44cd-b895-efc8360ca597,No Yeast Thin Crust Veggie Pizza Recipe,indian,medium,70,standard,non_veg,No Yeast Thin Crust Veggie Pizza Recipe,indian|main|spicy|sour|savory|non-veg|nut_free|halal,nonveg_tags_without_meat_words
a0943c7c-3831-4f6b-864a-522e1b04818e,Orange Marmalade Tea Cake Recipe,indian,hard,70,standard,vegetarian,Orange Marmalade Tea Cake Recipe,indian|main|sweet|sour|savory|non-veg|halal,nonveg_tags_without_meat_words
8c5af47f-df38-4516-8c52-ed6252fdd63f,Pakistani Roasted Gosht Recipe,indian,hard,70,standard,vegetarian,Pakistani Roasted Gosht Recipe,indian|main|spicy|sour|savory|non-veg|nut_free|halal,nonveg_tags_without_meat_words
c364a03f-3803-493e-b51d-9161ed08a328,Parsi Salli Boti Recipe,indian,hard,70,standard,vegetarian,Parsi Salli Boti Recipe,indian|main|spicy|sour|savory|non-veg|nut_free|halal,nonveg_tags_without_meat_words
d10ac01b-05de-4fc3-99ef-75786290e381,Prawn Cutlets With Sweet Potatoes Wedges Recipe,indian,medium,70,standard,non_veg,Prawn Cutlets With Sweet Potatoes Wedges Recipe,indian|dessert|spicy|sweet|savory|non-veg|dairy_free|nut_free|halal,nonveg_tags_without_meat_words
b20ec898-91e8-40c4-86f8-d79117e6df08,Pumpkin Curry With Chicken Recipe,indian,hard,70,standard,non_veg,Pumpkin Curry With Chicken Recipe,indian|curry|main|spicy|savory|non-veg|gluten_free|dairy_free|nut_free|halal,nonveg_tags_without_meat_words
cfa82615-35e5-4886-86e8-e132281daf40,Roti Gambang Recipe (Indonesian Bread Recipe),indian,hard,70,standard,vegetarian,Roti Gambang Recipe (Indonesian Bread Recipe),indian|bread|main|sweet|savory|non-veg|nut_free|halal,nonveg_tags_without_meat_words
4f2aa235-342e-4db8-a6ee-290fd54cf3f2,Ruote Pasta & Eggplant Gratin Recipe,indian,hard,70,standard,non_veg,Ruote Pasta & Eggplant Gratin Recipe,indian|main|spicy|sweet|savory|non-veg|nut_free|halal,nonveg_tags_without_meat_words|quick_keyword_but_long_total_time
7a00d074-2289-4747-b14f-1990a5c2162a,Saagwala Chicken  Recipe - Palak Chicken Curry,indian,hard,70,standard,non_veg,Saagwala Chicken Recipe - Palak Chicken Curry,indian|curry|north_indian|main|spicy|savory|non-veg|gluten_free|nut_free|halal,nonveg_tags_without_meat_words
cdbe331f-660d-499e-959a-45add2bacd4d,Sindhi Style Chicken Curry Recipe Using Preethi Electric Pressure Cooker,indian,hard,70,standard,non_veg,Sindhi Chicken Curry Recipe Using Preethi Electric Pressure Cooker,indian|curry|main|spicy|sour|savory|non-veg|nut_free|halal,nonveg_tags_without_meat_words
035190fe-c733-4c7d-800c-df950a669afa,Spicy Eggplant & Capsicum Curry (Indo-Chinese Fusion Recipe),indian,hard,70,standard,non_veg,Spicy Eggplant & Capsicum Curry (Indo-Chinese Fusion Recipe),indian|curry|main|spicy|sweet|sour|savory|non-veg|dairy_free|halal,nonveg_tags_without_meat_words
6ae8686f-9cfa-4824-834b-2b7d42035f9a,Sticky Cranberry Gingerbread Recipe,indian,medium,70,standard,vegetarian,Sticky Cranberry Gingerbread Recipe,indian|main|spicy|sweet|savory|non-veg|nut_free|halal,nonveg_tags_without_meat_words
5326b220-6a37-4933-92d6-57b54b9f76b8,Thai Chicken Green Curry With Vegetables Recipe,indian,hard,70,standard,non_veg,Thai Chicken Green Curry With Vegetables Recipe,indian|curry|main|spicy|sweet|sour|savory|non-veg|gluten_free|nut_free|halal,nonveg_tags_without_meat_words|quick_keyword_but_long_total_time
28669919-247d-4473-92c3-ed8e4eb8ddff,Tres Leches Recipe - Mexican Three Milk Cake,indian,hard,70,standard,vegetarian,Tres Leches Recipe - Mexican Three Milk Cake,indian|main|sweet|savory|non-veg|nut_free|halal,nonveg_tags_without_meat_words
94378d24-f729-4ed6-862e-bdd3309c5d04,Vaangi Shimla Mirchi Bhaji Recipe - Brinjal Capsicum Gravy,indian,hard,70,standard,vegetarian,Vaangi Shimla Mirchi Bhaji Recipe - Brinjal Capsicum Gravy,indian|curry|main|spicy|savory|non-veg|gluten_free|dairy_free|nut_free|halal,nonveg_tags_without_meat_words
28054425-af0b-4aa0-9da9-156ea365a983,Yogurt Lamb Curry Recipe,indian,hard,70,standard,non_veg,Yogurt Lamb Curry Recipe,indian|curry|main|spicy|sour|savory|non-veg|gluten_free|nut_free|halal,nonveg_tags_without_meat_words
b14d9d64-bc8f-4eef-a9d6-3579f049fd6d,Oriya Special Dalma Recipe - Lentils Cooked With Vegetables & Raw Papaya,indian,hard,73,standard,vegetarian,Oriya Special Dalma Recipe - Lentils Cooked With Vegetables & Raw Papaya,indian|main|spicy|savory|non-veg|nut_free|halal,nonveg_tags_without_meat_words|quick_keyword_but_long_total_time
a77c0293-9db5-4636-b98a-641950fafe35,Amritsari Fish Fry Recipe,indian,medium,75,standard,non_veg,Amritsari Fish Fry Recipe,indian|main|north_indian|spicy|sour|savory|non-veg|dairy_free|nut_free|halal,nonveg_tags_without_meat_words
494a9d06-59dc-4ded-913d-1a4124087905,Andhra Style Green Chilli Chicken Recipe,indian,hard,75,standard,non_veg,Andhra Green Chilli Chicken Recipe,indian|main|south_indian|spicy|sour|savory|non-veg|gluten_free|nut_free|halal,nonveg_tags_without_meat_words
e3d46a2f-13c8-4162-998b-f8bdae407846,Apple Roses Recipe With Homemade Puff Pastry Sheets (Eggless),indian,medium,75,standard,non_veg,Apple Roses Recipe With Homemade Puff Pastry Sheets (Eggless),indian|main|sweet|sour|savory|non-veg|nut_free|halal,nonveg_tags_without_meat_words
ceb1e8f2-e4b5-4bd9-bd02-869c340d7b20,Badanekaayi Gojju Recipe,indian,hard,75,standard,vegetarian,Badanekaayi Gojju Recipe,indian|main|south_indian|spicy|sour|savory|non-veg|gluten_free|dairy_free|halal,nonveg_tags_without_meat_words
985ff426-1da2-48d7-8419-4d00166ff337,Baked Cheesy Rigati Pasta Recipe With Roasted Veggies,indian,hard,75,standard,non_veg,Baked Cheesy Rigati Pasta Recipe With Roasted Veggies,indian|main|spicy|sweet|savory|non-veg|nut_free|halal,nonveg_tags_without_meat_words
38eb4149-0969-4980-bfd6-26777855396d,Beet Quinoa Sliders Recipe,indian,hard,75,standard,vegetarian,Beet Quinoa Sliders Recipe,indian|main|spicy|sweet|sour|savory|non-veg|dairy_free|halal,nonveg_tags_without_meat_words
16d854d9-6110-40b2-933f-1c831aa77d51,Brinjal Curry Recipe,indian,hard,75,standard,vegetarian,Brinjal Curry Recipe,indian|curry|south_indian|main|spicy|sour|savory|non-veg|gluten_free|dairy_free|halal,nonveg_tags_without_meat_words
55dea03b-d7f4-4bf8-a609-414317e02913,Chapor Ghonto Recipe (Bengali Mix Vegetable With Lentils Patties),indian,hard,75,standard,vegetarian,Chapor Ghonto Recipe (Bengali Mix Vegetable With Lentils Patties),indian|main|bengali|spicy|sweet|savory|non-veg|dairy_free|nut_free|halal,nonveg_tags_without_meat_words
6fb8125a-45b2-4d12-8fe5-69035d4adf0b,Cheesy Chicken Tikka Recipe,indian,hard,75,standard,non_veg,Cheesy Chicken Tikka Recipe,indian|main|spicy|sour|savory|non-veg|nut_free|halal,nonveg_tags_without_meat_words
0b47b00b-9551-4be6-9cdb-9b87a358c306,Chettinad Style Potato Kara Kuzhambu Recipe,indian,hard,75,standard,vegetarian,Chettinad Potato Kara Kuzhambu Recipe,indian|main|south_indian|spicy|sour|savory|non-veg|gluten_free|dairy_free|nut_free,nonveg_tags_without_meat_words
47b41dee-3829-4c73-88a2-0c80173fb3a3,Chicken And Egg Slider Recipe With Cheesy Garlic Mayo,indian,hard,75,standard,non_veg,Chicken And Egg Slider Recipe With Cheesy Garlic Mayo,indian|main|spicy|savory|non-veg|gluten_free|nut_free|halal,nonveg_tags_without_meat_words
00af5ab8-4c69-42f9-9d67-52a29a2ef52a,Chicken Galouti Kebab Recipe,indian,hard,75,standard,non_veg,Chicken Galouti Kebab Recipe,indian|main|spicy|savory|non-veg|nut_free|halal,nonveg_tags_without_meat_words
4f3489a6-c241-435c-bf3e-984963ffb85b,Chicken Korma Recipe - Mughlai Style Chicken Curry,indian,hard,75,standard,non_veg,Chicken Korma Recipe - Mughlai Chicken Curry,indian|curry|north_indian|main|spicy|sour|savory|non-veg|gluten_free|nut_free|halal,nonveg_tags_without_meat_words
d6d5760d-3a7a-4f1a-901e-459bea0123bb,Chicken Mole With Brown Rice Recipe,indian,medium,75,standard,non_veg,Chicken Mole With Brown Rice Recipe,indian|rice|main|sweet|savory|non-veg|gluten_free|dairy_free|nut_free|halal,nonveg_tags_without_meat_words
0df815f2-be65-424f-8021-748b68c70bc7,Coriander Chicken Roast Recipe,indian,medium,75,standard,non_veg,Coriander Chicken Roast Recipe,indian|main|north_indian|spicy|savory|non-veg|gluten_free|dairy_free|nut_free|halal,nonveg_tags_without_meat_words
66a7fa8f-d40a-4de2-bf3a-ef4d97748fa6,Creamy Veg Spring Roll Recipe,indian,hard,75,standard,vegetarian,Creamy Veg Spring Roll Recipe,indian|main|spicy|savory|non-veg|nut_free|halal,nonveg_tags_without_meat_words
5550560a-e040-41d9-8517-82c11ba5dc8d,Dum Pukht Gosht Recipe - Slow Cooked Mutton Curry,indian,hard,75,standard,non_veg,Dum Pukht Gosht Recipe - Slow Cooked Mutton Curry,indian|curry|main|spicy|sour|savory|non-veg|nut_free|halal,nonveg_tags_without_meat_words
cf0663a1-826d-4dee-bc10-44ebbe5978ba,Eggless Mango Cake Recipe,indian,hard,75,standard,non_veg,Eggless Mango Cake Recipe,indian|main|sweet|sour|savory|non-veg|nut_free|halal,nonveg_tags_without_meat_words
4ea8667b-cc05-4d2c-8425-2e91ce6b0f77,Eggless Peach Cobbler Recipe,indian,hard,75,standard,non_veg,Eggless Peach Cobbler Recipe,indian|main|sweet|sour|savory|non-veg|nut_free|halal,nonveg_tags_without_meat_words
96ad510c-491b-48c9-8bb6-70c493cdbf70,Eggless Sugarless Oats And Nuts Cookie Recipe,indian,hard,75,standard,non_veg,Eggless Sugarless Oats And Nuts Cookie Recipe,indian|main|sweet|sour|savory|non-veg|halal,nonveg_tags_without_meat_words|quick_keyword_but_long_total_time
2bb70722-f232-4a0f-88aa-e401d3d74aea,Eggless Whole Wheat Banana Bread Recipe-Vegan Options,indian,medium,75,standard,non_veg,Eggless Whole Wheat Banana Bread Recipe-Vegan Options,indian|main|sweet|savory|non-veg|nut_free|halal,nonveg_tags_without_meat_words
7e11d2ca-8c24-4445-a470-a3bf6a100d25,Gingerbread Biscotti Recipe,indian,medium,75,standard,vegetarian,Gingerbread Biscotti Recipe,indian|main|sweet|savory|non-veg|halal,nonveg_tags_without_meat_words
10cb9f27-aed4-4a41-8e23-42a237a07db4,Goan Style Recheado Bangdo Recipe | Stuffed Mackerel,indian,medium,75,standard,vegetarian,Goan Recheado Bangdo Recipe | Stuffed Mackerel,indian|main|savory|non-veg|dairy_free|nut_free|halal,nonveg_tags_without_meat_words
61207752-b567-4e54-bbf1-8440d7f0a25a,Grilled Vegetable Empanadas Recipe,indian,hard,75,standard,vegetarian,Grilled Vegetable Empanadas Recipe,indian|main|spicy|sweet|savory|non-veg|nut_free|halal,nonveg_tags_without_meat_words
a3904640-e967-4f65-832e-bf2f2521de5c,Haleem Kebab Recipe,indian,hard,75,standard,vegetarian,Haleem Kebab Recipe,indian|main|north_indian|spicy|savory|non-veg|nut_free|halal,nonveg_tags_without_meat_words|quick_keyword_but_long_total_time
06a11227-ddda-4413-a2f0-72ecfd5e9eb6,High Protein Broccoli & Coriander Loaf Recipe,indian,medium,75,standard,vegetarian,High Protein Broccoli & Coriander Loaf Recipe,indian|main|sour|savory|non-veg|nut_free|halal,nonveg_tags_without_meat_words|quick_keyword_but_long_total_time
c582ba70-981f-4943-8fef-d82eeae64e94,Hyderabadi Laziz Lamb Handi Recipe,indian,hard,75,standard,non_veg,Hyderabadi Laziz Lamb Handi Recipe,indian|main|north_indian|spicy|sour|savory|non-veg|gluten_free|nut_free|halal,nonveg_tags_without_meat_words
5fa8b23b-b0f6-4fb7-b1ab-14c6d11236ce,Irish Cream Bundt Cake Recipe,indian,medium,75,standard,vegetarian,Irish Cream Bundt Cake Recipe,indian|main|sweet|savory|non-veg|nut_free|halal,nonveg_tags_without_meat_words|quick_keyword_but_long_total_time
6044fd51-07ed-4704-9e3f-1d9fc019aa2c,Karwar NKGSB Style Bharli Vangi Recipe - Brinjal Curry,indian,hard,75,standard,vegetarian,Karwar NKGSB Bharli Vangi Recipe - Brinjal Curry,indian|curry|south_indian|main|spicy|sweet|sour|savory|non-veg|dairy_free|nut_free|halal,nonveg_tags_without_meat_words
8fbcb1b0-e396-4657-9179-1823d43f7263,Kashmiri Style Kokur Yakhni Recipe-Chicken Cooked In Yogurt,indian,hard,75,standard,non_veg,Kashmiri Kokur Yakhni Recipe-Chicken Cooked In Yogurt,indian|main|north_indian|sour|savory|non-veg|nut_free|halal,nonveg_tags_without_meat_words
2bb58d85-2d0a-4a1f-98e4-2146297d8603,Kasuri Malai Murgh Tikka Recipe,indian,hard,75,standard,vegetarian,Kasuri Malai Murgh Tikka Recipe,indian|main|north_indian|spicy|sour|savory|non-veg|halal,nonveg_tags_without_meat_words
3db898fa-970b-414f-a67e-35a8718452a0,Mexican Cottage Cheese Chicken Enchilada Recipe,indian,hard,75,standard,non_veg,Mexican Cottage Cheese Chicken Enchilada Recipe,indian|main|spicy|savory|non-veg|gluten_free|nut_free|halal,nonveg_tags_without_meat_words
a0b7c367-3ec9-4721-a5a3-1232379e4015,Mexican Style Scrambled Egg Enchiladas Recipe,indian,hard,75,standard,non_veg,Mexican Scrambled Egg Enchiladas Recipe,indian|main|spicy|sweet|sour|savory|non-veg|nut_free|halal,nonveg_tags_without_meat_words
9a76a9d2-ae2d-4c35-983e-b6d8b4d68e0c,Murgh Palak Recipe - Chicken In A Palak Gravy,indian,hard,75,standard,non_veg,Murgh Palak Recipe - Chicken In A Palak Gravy,indian|curry|north_indian|main|spicy|sour|savory|non-veg|nut_free|halal,nonveg_tags_without_meat_words
566fbaf5-31eb-4617-94ec-8504fee41d8a,Nargisi Kofta Curry Recipe - Spicy Scotched Egg Curry,indian,hard,75,standard,non_veg,Nargisi Kofta Curry Recipe - Spicy Scotched Egg Curry,indian|curry|north_indian|main|spicy|sour|savory|non-veg|nut_free|halal,nonveg_tags_without_meat_words
e73a570b-dfeb-4049-9c66-6d045806ec17,"Oats, Cranberry And Walnut Bread Recipe",indian,hard,75,standard,vegetarian,"Oats, Cranberry And Walnut Bread Recipe",indian|main|sweet|sour|savory|non-veg|halal,nonveg_tags_without_meat_words|quick_keyword_but_long_total_time
d0412b29-a96d-4967-84fb-07ff0ba6663e,Parsi Style Vegetable Dhansak Recipe- Parsi Vegetable Dal,indian,hard,75,standard,vegetarian,Parsi Vegetable Dhansak Recipe- Parsi Vegetable Dal,indian|main|spicy|sour|savory|non-veg|gluten_free|nut_free|halal,nonveg_tags_without_meat_words
3b0d9644-83bb-4bcf-ac5b-28ad8ab0652b,Roasted Eggplant Parmigiana Recipe,indian,hard,75,standard,non_veg,Roasted Eggplant Parmigiana Recipe,indian|main|spicy|savory|non-veg|nut_free|halal,nonveg_tags_without_meat_words
6f4e71f1-efce-4e63-84b9-a12e62e70a3b,Roasted Vegetable Flan Recipe In Herbed Sauce,indian,hard,75,standard,vegetarian,Roasted Vegetable Flan Recipe In Herbed Sauce,indian|main|spicy|sweet|savory|non-veg|gluten_free|halal,nonveg_tags_without_meat_words
230cbbf4-9dd2-4ac4-96e9-b078191a0aa8,Shrimp Spinach Cheese Swirl Recipe,indian,hard,75,standard,vegetarian,Shrimp Spinach Cheese Swirl Recipe,indian|main|spicy|savory|non-veg|gluten_free|nut_free|halal,nonveg_tags_without_meat_words|quick_keyword_but_long_total_time
0cbe0353-2006-4b32-be79-f96c2c2c9af0,Singapore Style Chicken Layered Fried Rice Recipe,indian,hard,75,standard,non_veg,Singapore Chicken Layered Fried Rice Recipe,indian|rice|main|spicy|sweet|sour|savory|non-veg|dairy_free|nut_free|halal,nonveg_tags_without_meat_words
deed3c04-5c2a-45dd-92eb-173f0f77f626,Spiced Whole Wheat Carrot Cake Recipe,indian,medium,75,standard,vegetarian,Spiced Whole Wheat Carrot Cake Recipe,indian|main|sweet|savory|non-veg|halal,nonveg_tags_without_meat_words
76e9cd20-ffb7-42e7-87dd-5fcad3ddcb02,Chinese Chicken Sweet Corn Soup Recipe,indian,medium,80,standard,non_veg,Chinese Chicken Sweet Corn Soup Recipe,indian|dessert|spicy|sweet|savory|non-veg|dairy_free|nut_free|halal,nonveg_tags_without_meat_words
d5a7099e-3f68-4a1e-bc42-fbbe1a97d5e0,Chocolate Flan Cake Recipe,indian,hard,80,standard,vegetarian,Chocolate Flan Cake Recipe,indian|main|sweet|savory|non-veg|nut_free|halal,nonveg_tags_without_meat_words
42321381-c05a-4262-a86d-3d79b5857df7,Chocolate Nutella Lava Cookies Recipe,indian,medium,80,standard,vegetarian,Chocolate Nutella Lava Cookies Recipe,indian|main|sweet|savory|non-veg|nut_free|halal,nonveg_tags_without_meat_words
f4be23aa-e07c-451d-a966-2f793c78f06e,Crispy Crab Rangoons Recipe,indian,medium,80,standard,vegetarian,Crispy Crab Rangoons Recipe,indian|main|sweet|savory|non-veg|gluten_free|nut_free|halal,nonveg_tags_without_meat_words
9b5263cc-7a58-4e9c-a3b9-5b001598a473,Dried Cranberry & White Chocolate Chip Biscotti Recipe,indian,medium,80,standard,vegetarian,Dried Cranberry & White Chocolate Chip Biscotti Recipe,indian|main|sweet|savory|non-veg|nut_free|halal,nonveg_tags_without_meat_words
ec9e1322-0f3c-4677-8a79-cd4fc101d88e,Eggless Dark Chocolate Cookies With Almonds Recipe,indian,medium,80,standard,non_veg,Eggless Dark Chocolate Cookies With Almonds Recipe,indian|main|sweet|savory|non-veg|halal,nonveg_tags_without_meat_words
e4b30127-9c03-41d9-8f59-2977bba1cb60,Eggless Ragi & Whole Wheat Crisp Biscuits Recipe,indian,hard,80,standard,non_veg,Eggless Ragi & Whole Wheat Crisp Biscuits Recipe,indian|main|sweet|savory|non-veg|nut_free|halal,nonveg_tags_without_meat_words
2e3e1cc9-a7fe-45db-af7b-4db8a9241b02,Eggless Thandai Cookie Recipe,indian,hard,80,standard,non_veg,Eggless Thandai Cookie Recipe,indian|main|spicy|sweet|savory|non-veg|halal,nonveg_tags_without_meat_words
05dd310c-7449-436e-9ae6-4240bf755e6d,Fish Tandoori Recipe,indian,hard,80,standard,non_veg,Fish Tandoori Recipe,indian|main|north_indian|spicy|sour|savory|non-veg|gluten_free|nut_free|halal,nonveg_tags_without_meat_words
fd2b1ff1-c0b5-401d-b86c-4b826f2e226d,French Madeleine Recipe,indian,medium,80,standard,vegetarian,French Madeleine Recipe,indian|main|sweet|sour|savory|non-veg|nut_free|halal,nonveg_tags_without_meat_words
5b62aa04-da3f-4f01-a6f9-4028200ce32b,Goan Style Baby / Baby / Baby Recipe,indian,medium,80,standard,vegetarian,Goan Baby / Baby / Baby Recipe,indian|main|sweet|savory|non-veg|nut_free|halal,nonveg_tags_without_meat_words
52837cd2-dd85-41ba-8ec1-c00fd3265dbf,Irish Barmbrack Recipe,indian,medium,80,standard,vegetarian,Irish Barmbrack Recipe,indian|main|sweet|savory|non-veg|dairy_free|nut_free|halal,nonveg_tags_without_meat_words
651bfbe7-3eeb-4df1-9c83-5b7a29b2ee24,Kashmiri Style Shami Mutsch Recipe - Minced Lamb Cutlets In Yogurt Gravy,indian,hard,80,standard,non_veg,Kashmiri Shami Mutsch Recipe - Minced Lamb Cutlets In Yogurt Gravy,indian|curry|north_indian|main|spicy|sweet|sour|savory|non-veg|nut_free,nonveg_tags_without_meat_words
8812bd33-3053-42a0-ad3a-2215f82d092f,Kollu Puli Kuzhambu Recipe - Horsegram In A Tangy Gravy,indian,hard,80,standard,vegetarian,Kollu Puli Kuzhambu Recipe - Horsegram In A Tangy Gravy,indian|curry|south_indian|main|spicy|sour|savory|non-veg|gluten_free|dairy_free|nut_free,nonveg_tags_without_meat_words
58892473-2fb2-40af-a3f0-eeb6649fb8ca,Quick & Easy Apple Cake Recipe,indian,medium,80,quick,vegetarian,& Apple Cake Recipe,indian|main|sweet|savory|non-veg|nut_free|halal,nonveg_tags_without_meat_words|quick_keyword_but_long_total_time
d1efa507-aa4e-40e4-b95a-9e9198bf3509,Quinoa Chocolate Carrot Cake Recipe,indian,hard,80,standard,vegetarian,Quinoa Chocolate Carrot Cake Recipe,indian|main|sweet|savory|non-veg|halal,nonveg_tags_without_meat_words|quick_keyword_but_long_total_time
c80df2df-b4c0-4b4b-8732-2611404b8f78,Recipe Shape Recipe,indian,medium,80,standard,vegetarian,Recipe Shape Recipe,indian|main|spicy|savory|non-veg|gluten_free|dairy_free|nut_free|halal,nonveg_tags_without_meat_words
4d2915c8-2778-4938-8cdd-3d3b9ef11a03,Rosemary And Thyme Chicken Recipe,indian,medium,80,standard,non_veg,Rosemary And Thyme Chicken Recipe,indian|main|spicy|sour|savory|non-veg|gluten_free|dairy_free|nut_free|halal,nonveg_tags_without_meat_words
ceaf0999-693f-458e-9241-84d896550274,Simple Mutton Curry With Coconut Recipe,indian,hard,80,standard,non_veg,Simple Mutton Curry With Coconut Recipe,indian|curry|south_indian|main|spicy|sour|savory|non-veg|nut_free|halal,nonveg_tags_without_meat_words
dd27f876-6065-4ee1-911c-9f9aae3ce7ad,Spicy Crab Masala Recipe,indian,hard,80,standard,vegetarian,Spicy Crab Masala Recipe,indian|curry|south_indian|main|spicy|savory|non-veg|dairy_free|nut_free|halal,nonveg_tags_without_meat_words
11cd5bca-ab3a-4c4c-9de9-cae9882d32d6,Spicy Mango Lime Grilled Chicken Recipe,indian,hard,80,standard,non_veg,Spicy Mango Lime Grilled Chicken Recipe,indian|main|spicy|sour|savory|non-veg|dairy_free|nut_free|halal,nonveg_tags_without_meat_words
9b83fc15-ced8-4b85-9267-78842e485420,Strawberry Cheesecake Bars Recipe,indian,medium,80,standard,vegetarian,Strawberry Cheesecake Bars Recipe,indian|main|sweet|savory|non-veg|nut_free|halal,nonveg_tags_without_meat_words
723d3b15-5e8d-4c81-9bed-795b280e4a48,Thalassery Chicken Biriyani Recipe,indian,hard,80,standard,non_veg,Thalassery Chicken Biriyani Recipe,indian|main|south_indian|spicy|sour|savory|non-veg|halal,nonveg_tags_without_meat_words
9ac25065-0666-4b48-b867-b8cde49ad1d3,Bengali Style Khichuri Aar Labra Recipe-Khichdi And Mixed Vegetables,indian,hard,85,standard,vegetarian,Bengali Khichuri Aar Labra Recipe-Khichdi And Mixed Vegetables,indian|main|bengali|spicy|sweet|savory|non-veg|nut_free|halal,nonveg_tags_without_meat_words
b1aaa459-4b1b-496e-be2f-852ab004a48b,Brownie Butter Cake Recipe,indian,medium,85,standard,vegetarian,Brownie Butter Cake Recipe,indian|main|sweet|savory|non-veg|nut_free|halal,nonveg_tags_without_meat_words|quick_keyword_but_long_total_time
747345d2-27a7-4f3f-91fa-d1b4ccfd2bde,Chicken Shawarma Recipe,indian,hard,85,standard,non_veg,Chicken Shawarma Recipe,indian|main|spicy|sweet|sour|savory|non-veg|nut_free|halal,nonveg_tags_without_meat_words
6dcaf0d1-cccc-4fe0-9afc-c350b6d74ab9,Chilli Chocolate Cookies Recipe,indian,hard,85,standard,vegetarian,Chilli Chocolate Cookies Recipe,indian|main|spicy|sweet|savory|non-veg|nut_free|halal,nonveg_tags_without_meat_words
2612aa7f-75b2-44a8-a499-08b22ee15a53,Devil Chicken Recipe,indian,medium,85,standard,non_veg,Devil Chicken Recipe,indian|main|spicy|sweet|savory|non-veg|gluten_free|dairy_free|nut_free|halal,nonveg_tags_without_meat_words
ab67a0d3-46e6-411e-b4bf-0e73b2bbab90,Eggless Spiced Carrot Olive Cake Recipe,indian,hard,85,standard,non_veg,Eggless Spiced Carrot Olive Cake Recipe,indian|main|sweet|sour|savory|non-veg|halal,nonveg_tags_without_meat_words|quick_keyword_but_long_total_time
bf9013e0-a094-49fd-a482-8e989ede7963,Greek Style Vegan Moussaka Recipe,indian,hard,85,standard,vegetarian,Greek Vegan Moussaka Recipe,indian|main|spicy|sweet|sour|savory|non-veg|gluten_free|dairy_free|nut_free|halal,nonveg_tags_without_meat_words
8c855491-04a6-41d9-aaeb-bd6e0f3b5aa6,Mushroom And Quail Egg Gougere Recipe,indian,hard,85,standard,non_veg,Mushroom And Quail Egg Gougere Recipe,indian|main|spicy|sour|savory|non-veg|nut_free|halal,nonveg_tags_without_meat_words
7d52bbeb-0b3b-4b48-a0d1-1d0710774fef,Mushrooms And Zucchini Puffs Recipe,indian,hard,85,standard,vegetarian,Mushrooms And Zucchini Puffs Recipe,indian|main|sour|savory|non-veg|nut_free|halal,nonveg_tags_without_meat_words
c868f75f-9aad-4d44-86fb-e75cab0119fc,Mutton Do Pyaza Recipe,indian,hard,85,standard,non_veg,Mutton Do Pyaza Recipe,indian|main|north_indian|spicy|sour|savory|non-veg|gluten_free|nut_free|halal,nonveg_tags_without_meat_words
f0b14d1e-aaef-4a93-b6b6-cd02bb9ee0cf,Shehenshahi Parsi Keema Pulao Recipe,indian,hard,85,standard,vegetarian,Shehenshahi Parsi Keema Pulao Recipe,indian|rice|main|spicy|sour|savory|non-veg|halal,nonveg_tags_without_meat_words
938482c0-5c78-430d-9787-2efe5298d5b9,Thai Style Mung Bean Fritter Recipe,indian,medium,85,standard,vegetarian,Thai Mung Bean Fritter Recipe,indian|main|spicy|sweet|sour|savory|non-veg|gluten_free|dairy_free|nut_free|halal,nonveg_tags_without_meat_words
