id,title,cuisine,difficulty,total_time,variant_type,protein_type,base_recipe,issues
d7ed770f-aff8-4fde-8914-230c7d08ddc3,Buckwheat & Oat Waffle Recipe With Bananas & Vanilla Ice Cream,indian,medium,60,standard,vegetarian,Buckwheat & Oat Waffle Recipe With Bananas & Vanilla Ice Cream,quick_keyword_but_long_total_time
b64f1626-48f3-4adf-8d90-410d4d2bc44e,Buckwheat Crepe Recipe with Fruit Compote,indian,medium,60,standard,vegetarian,Buckwheat Crepe Recipe with Fruit Compote,quick_keyword_but_long_total_time
46bb52ed-2f3e-4feb-92fd-9633f22d355e,Bulgur Wheat Potato Patty Recipe,indian,medium,60,standard,vegetarian,Bulgur Wheat Potato Patty Recipe,quick_keyword_but_long_total_time
968ab086-094d-44d0-9fce-a775b1876946,Cabbage & Dal Stuffed Paratha Recipe,indian,hard,60,standard,vegetarian,Cabbage & Dal Stuffed Paratha Recipe,quick_keyword_but_long_total_time
7413b389-f6ae-4956-ac20-dd13c78580a8,Capsicum Curry Recipe,indian,hard,60,standard,vegetarian,Capsicum Curry Recipe,quick_keyword_but_long_total_time
e2c5cd53-c758-4da4-8ee8-a08ce98e3818,Carrot And Orange Loaf Cake Recipe,indian,easy,60,standard,vegetarian,Carrot And Orange Loaf Cake Recipe,quick_keyword_but_long_total_time
2b4f8a88-1c92-4bd6-96aa-9f6aa7b480d5,Carrot Bran Breakfast Muffin Recipe,indian,medium,60,standard,vegetarian,Carrot Bran Breakfast Muffin Recipe,quick_keyword_but_long_total_time
2554c3be-6497-4be2-a1c2-7bc3e34e1154,Cauliflower Croquettes Recipe,indian,easy,60,standard,vegetarian,Cauliflower Croquettes Recipe,quick_keyword_but_long_total_time
36788713-700e-4df0-8ad3-fd103dbede91,"Cauliflower Crust Pizza With Pesto, Sundried Tomatoes & Goat Cheese",indian,medium,60,standard,vegetarian,"Cauliflower Crust Pizza With Pesto, Sundried Tomatoes & Goat Cheese",quick_keyword_but_long_total_time
4e3f6e8a-e828-4c05-b77a-be7368acc460,Chicken Momos Recipe -Delicious Steamed Chicken Dumplings,indian,easy,60,standard,non_veg,Chicken Momos Recipe -Delicious Steamed Chicken Dumplings,quick_keyword_but_long_total_time
16179014-5cf1-412c-b941-93034a7c1f0a,Chocolate And Oats Christmas Cookie Cake Recipe,indian,medium,60,standard,vegetarian,Chocolate And Oats Christmas Cookie Cake Recipe,quick_keyword_but_long_total_time
c3211e50-4c17-48ac-9cc3-2a94db053059,Chocolate Crinkle Cookies Recipe,indian,medium,60,standard,vegetarian,Chocolate Crinkle Cookies Recipe,quick_keyword_but_long_total_time
22c76763-49c0-4fd6-b173-1e005ededf93,Coffee Raisin Cake With Sugar Glaze Recipe,indian,hard,60,standard,vegetarian,Coffee Raisin Cake With Sugar Glaze Recipe,quick_keyword_but_long_total_time
5a821502-496d-46b6-b525-c828390d9573,Coorg Koli Curry Recipe - Coorgi Chicken Curry,indian,medium,60,standard,non_veg,Coorg Koli Curry Recipe - Coorgi Chicken Curry,quick_keyword_but_long_total_time
a8748230-96c5-45a4-b263-408555bcee96,Corn only quiche recipe,indian,hard,60,standard,vegetarian,Corn only quiche recipe,quick_keyword_but_long_total_time
d7cc8d68-f715-45b0-b241-7a92c0402a87,Creamy Kulfi Kebab Recipe With Tandoori Mayo Recipe,indian,easy,60,standard,vegetarian,Creamy Kulfi Kebab Recipe With Tandoori Mayo Recipe,quick_keyword_but_long_total_time
5d391a1c-380d-4923-9f9b-0a64706a2780,Croquettes Recipe With Bhetki Fish,indian,medium,60,standard,non_veg,Croquettes Recipe With Bhetki Fish,quick_keyword_but_long_total_time
320946b3-c52f-4448-861a-370f41e906b2,Delicious Spicy Chyawanprash Cookies Recipe,indian,easy,60,standard,vegetarian,Delicious Spicy Chyawanprash Cookies Recipe,quick_keyword_but_long_total_time
0146b5dc-c10d-4367-b59c-06c1a0489f02,Delmonte Beetballs Pasta Recipe,indian,hard,60,standard,vegetarian,Delmonte Beetballs Pasta Recipe,quick_keyword_but_long_total_time
15f7ef07-be6a-494f-9e93-466359a8d1f7,Eggless & Gluten free Oats Banana Brownie Recipe,indian,medium,60,standard,non_veg,Eggless & Gluten free Oats Banana Brownie Recipe,quick_keyword_but_long_total_time
64cfa4f7-538f-448c-b485-da0394ffc045,Eggless Cake Pops Recipe,indian,easy,60,standard,non_veg,Eggless Cake Pops Recipe,quick_keyword_but_long_total_time
b157b07a-6940-4454-9f60-bc32347703f1,Eggless Cinnamon Flavoured Apple & Plum Cake Recipe,indian,medium,60,standard,non_veg,Eggless Cinnamon Flavoured Apple & Plum Cake Recipe,quick_keyword_but_long_total_time
19036e20-3152-45f9-aee6-3bfc76206816,Eggless Fudgy Chocolate Chunk Brownie Recipe,indian,medium,60,standard,non_veg,Eggless Fudgy Chocolate Chunk Brownie Recipe,quick_keyword_but_long_total_time
761da22b-c468-4e05-b5ee-85431abf32d1,"Eggless Strawberry, Rose And Pistachio Cake Recipe",indian,medium,60,standard,non_veg,"Eggless Strawberry, Rose And Pistachio Cake Recipe",quick_keyword_but_long_total_time
65e95e89-4b72-4994-a26d-7ef81e716bd1,Eggless Whole Wheat Banana Muffins Recipe,indian,medium,60,standard,non_veg,Eggless Whole Wheat Banana Muffins Recipe,quick_keyword_but_long_total_time
1ccdcec3-9f14-4497-9bf2-6d7fd96d26f5,Eggless Whole Wheat Pineapple Muffins Recipe,indian,easy,60,standard,non_veg,Eggless Whole Wheat Pineapple Muffins Recipe,quick_keyword_but_long_total_time
c2a352bd-3e08-4d39-a34f-1c793787a62d,Fennel Potato Croquettes With Paneer Recipe,indian,medium,60,standard,vegetarian,Fennel Potato Croquettes With Paneer Recipe,quick_keyword_but_long_total_time
5282952e-7b22-489e-a4f3-871a27cd0e65,Filter Coffee Fudge Brownies Recipe,indian,medium,60,standard,vegetarian,Filter Coffee Fudge Brownies Recipe,quick_keyword_but_long_total_time
1d7431c8-b854-4416-a4f2-506ab018bd41,Garlic Chickpeas And Spinach Curry Recipe,indian,medium,60,standard,vegetarian,Garlic Chickpeas And Spinach Curry Recipe,quick_keyword_but_long_total_time
41370b5c-c71f-4237-9530-19ea05586fe6,Goan Mushroom Xacuti Recipe,indian,medium,60,standard,vegetarian,Goan Mushroom Xacuti Recipe,quick_keyword_but_long_total_time
c0ad2ff0-0c36-4d9c-8bd6-3416c4248712,Godhumai Idli Recipe (Instant Whole Wheat Flour Idli),indian,medium,60,standard,vegetarian,Godhumai Idli Recipe (Instant Whole Wheat Flour Idli),quick_keyword_but_long_total_time
95760410-de94-4dce-b190-c1aa11695483,Greek Style Briami Recipe (Simple Vegetable Stew Recipe),indian,medium,60,standard,vegetarian,Greek Briami Recipe (Simple Vegetable Stew Recipe),quick_keyword_but_long_total_time
38adf217-f317-4fc7-9a81-287432fef477,Grilled Eggplant Roll Recipe With Spicy Herbed Carrots,indian,easy,60,standard,non_veg,Grilled Eggplant Roll Recipe With Spicy Herbed Carrots,quick_keyword_but_long_total_time
749e0fa3-8ea3-4791-9734-d2c8d1a39dee,Hariyali Mutton Curry Recipe,indian,medium,60,standard,non_veg,Hariyali Mutton Curry Recipe,quick_keyword_but_long_total_time
7e6ae0a0-dd7a-4ec9-9165-4ad1b1b2f63d,Healthy Aloo Roll Recipe (Baked Bread Potato Roll),indian,medium,60,standard,vegetarian,Healthy Aloo Roll Recipe (Baked Bread Potato Roll),quick_keyword_but_long_total_time
9e9b4ef1-6538-40d6-a2a7-05371e6ab5fd,Healthy Oats And Nuts Energy Bar Recipe,indian,easy,60,standard,vegetarian,Healthy Oats And Nuts Energy Bar Recipe,quick_keyword_but_long_total_time
db88c13e-965d-40c1-94c8-1388ec09a9f5,Healthy Rose Cookies Recipe With Persian Twist,indian,easy,60,standard,vegetarian,Healthy Rose Cookies Recipe With Persian Twist,quick_keyword_but_long_total_time
37456549-fb92-4202-862a-06dd95ec6864,Heart Shaped Cake Pops Recipe,indian,medium,60,standard,vegetarian,Heart Shaped Cake Pops Recipe,quick_keyword_but_long_total_time
eedc601b-9cda-4a00-8f80-6e115e6bc831,Herbed Lentil Loaf Recipe Using Horsegram,indian,medium,60,standard,vegetarian,Herbed Lentil Loaf Recipe Using Horsegram,quick_keyword_but_long_total_time
6ded1df9-1813-4a2e-9782-7a663277d62b,High Protein Spinach & Soy Bites Recipe,indian,medium,60,standard,vegetarian,High Protein Spinach & Soy Bites Recipe,quick_keyword_but_long_total_time
eb40d4a7-b2cd-4ab2-b3c6-29337379eefb,Homemade Sev Recipe - Gram Flour Vermicelli Snack,indian,easy,60,standard,vegetarian,Homemade Sev Recipe - Gram Flour Vermicelli Snack,quick_keyword_but_long_total_time
2f94b137-5497-49f1-94ba-8a82f5618cbd,Indian Chicken Keema Sliders Recipe,indian,hard,60,standard,non_veg,Indian Chicken Keema Sliders Recipe,quick_keyword_but_long_total_time
4a7e91db-292c-48b8-855b-bb62e3e5b67a,Indian Style Beetroot Soup Recipe,indian,medium,60,standard,vegetarian,Indian Beetroot Soup Recipe,quick_keyword_but_long_total_time
eb865762-5fc3-4158-9d93-5a7dad183678,Iyengar Bakery Khara Biscuit Recipe,indian,medium,60,standard,vegetarian,Iyengar Bakery Khara Biscuit Recipe,quick_keyword_but_long_total_time
e63cdb59-2b53-40d4-a3dd-92a3c19e92d5,Kalyana Veetu Senai Curry Recipe,indian,medium,60,standard,vegetarian,Kalyana Veetu Senai Curry Recipe,quick_keyword_but_long_total_time
a5589aa0-edf5-41ac-8a29-4c9d971b3281,Kolkata Club Style Baked Kachori Aloo Recipe,indian,hard,60,standard,vegetarian,Kolkata Club Baked Kachori Aloo Recipe,quick_keyword_but_long_total_time
fc3457b1-8e37-4176-8f93-1dda96604d58,Kori Gassi Recipe - Mangalorean Traditional Chicken Curry With Coconut Milk,indian,hard,60,traditional,non_veg,Kori Gassi Recipe - Mangalorean Chicken Curry With Coconut Milk,quick_keyword_but_long_total_time
f52ddaef-4430-48d7-be6c-aef2f852406b,Leftover Carrot Cake Mini Trifle Recipe,indian,medium,60,standard,vegetarian,Leftover Carrot Cake Mini Trifle Recipe,quick_keyword_but_long_total_time
31f66769-5e88-49b7-ae0a-18d1ea7f5dde,Malabar Mutton Biryani Recipe,indian,hard,60,standard,non_veg,Malabar Mutton Biryani Recipe,quick_keyword_but_long_total_time
b1b45c99-bb51-4865-beba-fc5e6db5a3e0,Mangalorean Style Masala Pundi Recipe - Steamed rice dumpling in Onion Gravy,indian,hard,60,standard,vegetarian,Mangalorean Masala Pundi Recipe - Steamed rice dumpling in Onion Gravy,quick_keyword_but_long_total_time
b612d9c4-d94f-449f-8325-541d69d89639,Mawa Gujiya With Badam and Pista Recipe,indian,hard,60,standard,vegetarian,Mawa Gujiya With Badam and Pista Recipe,quick_keyword_but_long_total_time
ae88ed6d-4006-4b25-82aa-161f53581b95,Mexican Brown Rice and Quinoa Casserole Recipe,indian,hard,60,standard,vegetarian,Mexican Brown Rice and Quinoa Casserole Recipe,quick_keyword_but_long_total_time
d91c170e-9c54-41c7-a19a-397deb6772ed,Mexican Chicken Meatball Chilli Stew Recipe,indian,hard,60,standard,non_veg,Mexican Chicken Meatball Chilli Stew Recipe,quick_keyword_but_long_total_time
368a0048-2c57-4067-a167-a9c7a8e1f8b8,Motichoor Modak Recipe,indian,hard,60,standard,vegetarian,Motichoor Modak Recipe,quick_keyword_but_long_total_time
b7fbb26a-b58d-4457-ae38-8105c33f0a3c,Mudaliar Style Omelette Curry Recipe,indian,medium,60,standard,vegetarian,Mudaliar Omelette Curry Recipe,quick_keyword_but_long_total_time
3089a843-ddd8-4af2-8704-da4839a335bd,"Mushroom, cheese and soy chunk samosa recipe",indian,hard,60,standard,vegetarian,"Mushroom, cheese and soy chunk samosa recipe",quick_keyword_but_long_total_time
faaf22c9-6f30-462b-8abc-841392adba28,Mysore Masala Dosa Made With Yeast Dosa Batter,indian,hard,60,standard,vegetarian,Mysore Masala Dosa Made With Yeast Dosa Batter,quick_keyword_but_long_total_time
5f23f2eb-37f5-4f49-a0ae-451b41a320e7,Oats Cheela Recipe Stuffed With Creamy Palak Paneer,indian,easy,60,standard,vegetarian,Oats Cheela Recipe Stuffed With Creamy Palak Paneer,quick_keyword_but_long_total_time
683d6d52-3f13-443a-b2cd-6bd0beba8385,Oats Uttapam topped with Paneer Recipe,indian,medium,60,standard,vegetarian,Oats Uttapam topped with Paneer Recipe,quick_keyword_but_long_total_time
d6d88e5e-03f6-4db6-8cd2-1e71655b9cef,Oil Free Gujarati Undhiyu Recipe - No Onion No Garlic,indian,hard,60,standard,vegetarian,Oil Free Gujarati Undhiyu Recipe - No Onion No Garlic,quick_keyword_but_long_total_time
d39c356a-9a0b-41e3-9fee-c01583f3f7eb,Palak And Kala Chana Sukhi Sabzi Recipe,indian,hard,60,standard,vegetarian,Palak And Kala Chana Sukhi Sabzi Recipe,quick_keyword_but_long_total_time
1b10ff88-c934-408e-a86e-0b911ab85a37,Palak Chole Recipe (Spinach & Chickpea Curry),indian,hard,60,standard,vegetarian,Palak Chole Recipe (Spinach & Chickpea Curry),quick_keyword_but_long_total_time
0f541e69-0065-4087-8b40-37f0c6798815,Paneer Butter Masala Recipe,indian,medium,60,standard,vegetarian,Paneer Butter Masala Recipe,quick_keyword_but_long_total_time
15e68f14-019b-4223-b1e9-ac2dec6b9d99,Prawns Biryani Recipe,indian,medium,60,standard,non_veg,Prawns Biryani Recipe,quick_keyword_but_long_total_time
fd975c09-0e13-4d0a-99ac-393b8c00cf48,Pudina Mushroom And Soya Biryani Recipe,indian,hard,60,standard,vegetarian,Pudina Mushroom And Soya Biryani Recipe,quick_keyword_but_long_total_time
f224bbca-ff52-469e-959d-1cb9d089786b,Pumpkin Wade (Sweet Pumpkin Pooris) Recipe,indian,medium,60,standard,vegetarian,Pumpkin Wade (Sweet Pumpkin Pooris) Recipe,quick_keyword_but_long_total_time
9f42b26f-5594-49df-b88f-06030743d235,Pyaaz Ki Kachori Recipe,indian,hard,60,standard,vegetarian,Pyaaz Ki Kachori Recipe,quick_keyword_but_long_total_time
62eac753-7f57-485b-b46c-37178b271d46,Quatre Quart Pound Cake Recipe With Fresh Figs,indian,medium,60,standard,vegetarian,Quatre Quart Pound Cake Recipe With Fresh Figs,quick_keyword_but_long_total_time
c22114b0-1363-4f3b-8855-7d62ac8529c2,Quick & Spicy Mutton Curry Recipe,indian,medium,60,quick,non_veg,& Spicy Mutton Curry Recipe,quick_keyword_but_long_total_time
bf544070-5ce6-4478-b21d-0b0aa51aea9e,Quinoa With Grilled Zucchini & Chickpea Recipe,indian,medium,60,standard,vegetarian,Quinoa With Grilled Zucchini & Chickpea Recipe,quick_keyword_but_long_total_time
d5cba419-6b2e-40dd-89d7-1bc91516a989,Quinoa-Flaxseed Banana Muffins Recipe,indian,medium,60,standard,vegetarian,Quinoa-Flaxseed Banana Muffins Recipe,quick_keyword_but_long_total_time
ad0dbfec-ad74-4512-94f9-fd1fe1a9b824,Rajasthani Dal Baaple Churma Recipe,indian,hard,60,standard,vegetarian,Rajasthani Dal Baaple Churma Recipe,quick_keyword_but_long_total_time
233252ce-bd0a-4914-a71d-bd6dd0aa3223,Rava Rotti Recipe (Karnataka Style Semolina Flat Bread),indian,hard,60,standard,vegetarian,Rava Rotti Recipe (Karnataka Semolina Flat Bread),quick_keyword_but_long_total_time
2a71afae-8e4e-49c6-af69-499dbd542519,Ribbon Pakoda Recipe - South Indian Tea Time Snack,indian,easy,60,standard,vegetarian,Ribbon Pakoda Recipe - South Indian Tea Time Snack,quick_keyword_but_long_total_time
54e17e20-5309-4031-8cfc-288b85a775f5,Roasted Fennel and Tomato Soup Recipe,indian,easy,60,standard,vegetarian,Roasted Fennel and Tomato Soup Recipe,quick_keyword_but_long_total_time
5768816b-1d88-4cdd-9df5-04ac99636a4a,Safed Achari Baingan Recipe - White Aubergine in pickled spices,indian,hard,60,standard,vegetarian,Safed Achari Baingan Recipe - White Aubergine in pickled spices,quick_keyword_but_long_total_time
27dab7cc-e7fb-49b2-a99b-72f0d1a05664,Shahi Paratha Recipe,indian,hard,60,standard,vegetarian,Shahi Paratha Recipe,quick_keyword_but_long_total_time
c1b6b629-12df-4164-8063-f4ac4887a431,Shortbread Cookies With Citrus Zest Recipe,indian,easy,60,standard,vegetarian,Shortbread Cookies With Citrus Zest Recipe,quick_keyword_but_long_total_time
69aa26cf-de4a-4559-9340-e2c2a9e52ff8,Shredded Mutton With Caramelized Onions Recipe,indian,easy,60,standard,non_veg,Shredded Mutton With Caramelized Onions Recipe,quick_keyword_but_long_total_time
9168cba6-a25f-4023-9cde-390a7f2176c8,Shrimp Stir Fry With Cheesy Dip Mayo Recipe,indian,medium,60,standard,vegetarian,Shrimp Stir Fry With Cheesy Dip Mayo Recipe,quick_keyword_but_long_total_time
e4c18c87-599e-4f41-8857-1b01624d24ce,Spicy Chettinad Fish Fry Recipe,indian,medium,60,standard,non_veg,Spicy Chettinad Fish Fry Recipe,quick_keyword_but_long_total_time
66f426fa-a5ee-4b98-bb8d-c9611adf3087,Spicy Coconut Peanut Stuffed Baby Brinjal Recipe,indian,hard,60,standard,vegetarian,Spicy Coconut Peanut Stuffed Baby Brinjal Recipe,quick_keyword_but_long_total_time
07fa123a-2542-4e1a-ba2b-e538534d34aa,Spinach And Paneer Samosa Recipe With Figaro Pure Olive Oil,indian,easy,60,standard,vegetarian,Spinach And Paneer Samosa Recipe With Figaro Pure Olive Oil,quick_keyword_but_long_total_time
f2e17611-792d-4c27-9135-957bfd84d028,Spinach Soft Shell Taco Stuffed with Cabbage Slaw Salad Recipe,indian,hard,60,standard,vegetarian,Spinach Soft Shell Taco Stuffed with Cabbage Slaw Salad Recipe,quick_keyword_but_long_total_time
43c8c319-3a24-4204-be9e-9a81554c6d86,Sri Lankan Egg Curry Recipe,indian,medium,60,standard,non_veg,Sri Lankan Egg Curry Recipe,quick_keyword_but_long_total_time
85feb1a2-80d3-4feb-a8aa-9e6dd1ea82ea,Stuffed Chicken Recipe With Mixed Vegetables,indian,medium,60,standard,non_veg,Stuffed Chicken Recipe With Mixed Vegetables,quick_keyword_but_long_total_time
05bac4d5-6839-47e5-9236-dbed1be2fa2e,Stuffed Jackfruit Curry Recipe (Stuffed Jackfruit Curry),indian,hard,60,standard,vegetarian,Stuffed Jackfruit Curry Recipe (Stuffed Jackfruit Curry),quick_keyword_but_long_total_time
3118e2a6-e11e-4cf9-8ced-bcfb01366225,Stuffed Kathal Recipe,indian,hard,60,standard,vegetarian,Stuffed Kathal Recipe,quick_keyword_but_long_total_time
184a0b65-0152-4ff1-824c-232a0ba96ed7,Stuffed Makai Paratha Recipe (Corn & Coriander Stuffed Flat Bread),indian,medium,60,standard,vegetarian,Stuffed Makai Paratha Recipe (Corn & Coriander Stuffed Flat Bread),quick_keyword_but_long_total_time
a6f1307b-a67e-486a-8687-031d46acc6f0,Stuffed Mooli Paratha Recipe With Radish Greens,indian,easy,60,standard,vegetarian,Stuffed Mooli Paratha Recipe With Radish Greens,quick_keyword_but_long_total_time
0d8e71ad-334e-4b59-9fa3-4b982e0c7e76,Stuffed Portobello Mushrooms Recipe With 7 Grain Rice And Sprout Salad,indian,hard,60,standard,vegetarian,Stuffed Portobello Mushrooms Recipe With 7 Grain Rice And Sprout Salad,quick_keyword_but_long_total_time
64ff887f-2576-4aa2-8363-984dcd09fefd,Tamil Nadu Style Milagu Thattai Recipe (Peppered Dal-Rice Fritters),indian,easy,60,standard,vegetarian,Tamil Nadu Milagu Thattai Recipe (Peppered Dal-Rice Fritters),quick_keyword_but_long_total_time
4684487f-b2ff-4e0b-8743-a050020c7c7f,Tandoori Aloo Gobi Kathi Roll Recipe - Spicy Aloo Gobi Frankie,indian,hard,60,standard,vegetarian,Tandoori Aloo Gobi Kathi Roll Recipe - Spicy Aloo Gobi Frankie,quick_keyword_but_long_total_time
b508b943-e413-4d1a-8cd8-cab64127c98c,Tandoori Paneer Darts Masala Recipe,indian,hard,60,standard,vegetarian,Tandoori Paneer Darts Masala Recipe,quick_keyword_but_long_total_time
d1833ab4-1968-4d99-ac04-fb950ab99e1b,Thai Style Fried Bananas Recipe,indian,medium,60,standard,vegetarian,Thai Fried Bananas Recipe,quick_keyword_but_long_total_time
d373062f-bd6c-4e6c-8cdd-3ba86d825fa8,Thai Yellow Curry Recipe,indian,hard,60,standard,vegetarian,Thai Yellow Curry Recipe,quick_keyword_but_long_total_time
17b45969-4a9b-4b47-b9e8-ee3333af675a,The Oat and Green Moong Dal Pesarattu-Savory Lentil Crepe Recipe,indian,medium,60,standard,vegetarian,The Oat and Green Moong Dal Pesarattu-Savory Lentil Crepe Recipe,quick_keyword_but_long_total_time
f5d9df5c-ac6e-4e2c-9808-1695b130bebd,Thengai Sadam Recipe (A Quick and Healthy Coconut Rice),indian,medium,60,quick,vegetarian,Thengai Sadam Recipe (A and Healthy Coconut Rice),quick_keyword_but_long_total_time
68072631-4a98-4481-9df2-46597d7b5910,Thor Chal Recipe - Banana Stem Pulao Recipe,indian,medium,60,standard,vegetarian,Thor Chal Recipe - Banana Stem Pulao Recipe,quick_keyword_but_long_total_time
25b4f7af-78e5-46bd-bf68-02e3bb67c8aa,Tomato Chole Recipe,indian,medium,60,standard,vegetarian,Tomato Chole Recipe,quick_keyword_but_long_total_time
7afb7da7-c178-4d92-a93b-ce991fa584a6,Vegetarian Kabuli Pulao Recipe - Vegetarian Kabuli Pulao Recipe,indian,hard,60,standard,vegetarian,Vegetarian Kabuli Pulao Recipe - Vegetarian Kabuli Pulao Recipe,quick_keyword_but_long_total_time
2b38b8cc-e7e6-48ab-8e9b-1637f139870d,Vegetarian Moussaka with Mushrooms Sauce Recipe,indian,hard,60,standard,vegetarian,Vegetarian Moussaka with Mushrooms Sauce Recipe,quick_keyword_but_long_total_time
543b93d8-cdbb-4349-a463-92c2c54a3780,Vegetarian Thukpa Recipe,indian,hard,60,standard,vegetarian,Vegetarian Thukpa Recipe,quick_keyword_but_long_total_time
4f50b50b-931a-4a45-b03e-ba8552c85b96,Vegetarian Tofu Matzo Ball Soup Recipe,indian,medium,60,standard,vegetarian,Vegetarian Tofu Matzo Ball Soup Recipe,quick_keyword_but_long_total_time
fd3d221d-32c2-46e7-a875-9ba159696c3d,Whole Wheat Cupcakes Recipe,indian,easy,60,standard,vegetarian,Whole Wheat Cupcakes Recipe,quick_keyword_but_long_total_time
80e053cf-b73c-433f-a9e1-cd535eb35241,"Whole Wheat, Oatmeal and Amaranth Fruitcake Cookie Recipe",indian,hard,60,standard,vegetarian,"Whole Wheat, Oatmeal and Amaranth Fruitcake Cookie Recipe",quick_keyword_but_long_total_time
9a0973fe-ffb6-4c72-a2a5-69f4195115b3,Zhejiang  Style Crispy Five Spice Powder Spring Roll Recipe,indian,easy,60,standard,vegetarian,Zhejiang Crispy Five Spice Powder Spring Roll Recipe,quick_keyword_but_long_total_time
e9d7c83f-4c85-4d18-b17b-2a31ae93c698,Baked Eggplant Stuffed with Red Lentil Hummus Recipe,indian,hard,65,standard,non_veg,Baked Eggplant Stuffed with Red Lentil Hummus Recipe,quick_keyword_but_long_total_time
6b2ef677-47b7-435e-8438-5b1c05172196,Baked Oats and Whole Wheat Kachori Stuffed with Peas Recipe,indian,hard,65,standard,vegetarian,Baked Oats and Whole Wheat Kachori Stuffed with Peas Recipe,quick_keyword_but_long_total_time
38094311-5859-4d3e-a718-91b0268e6ec4,Bharli Bhendi Recipe - Maharashtrian Style Stuffed Bhindi,indian,hard,65,standard,vegetarian,Bharli Bhendi Recipe - Maharashtrian Stuffed Bhindi,quick_keyword_but_long_total_time
da89d5e9-197d-4b20-a5bc-8c70fbe238d2,Carrot and Oats  Whole Wheat Bread Recipe,indian,medium,65,standard,vegetarian,Carrot and Oats Whole Wheat Bread Recipe,quick_keyword_but_long_total_time
2a7d4023-a45a-4253-ab35-4999dd32124c,Chicken Stuffed Bread Recipe,indian,hard,65,standard,non_veg,Chicken Stuffed Bread Recipe,quick_keyword_but_long_total_time
54b33aad-65be-49ab-9c1b-954080040843,Chicken and Mushroom Pot Pie Recipe,indian,hard,65,standard,non_veg,Chicken and Mushroom Pot Pie Recipe,quick_keyword_but_long_total_time
230ade48-bf30-47fe-81f5-7cabfd289a15,Creamy Dal Makhani Recipe,indian,hard,65,standard,vegetarian,Creamy Dal Makhani Recipe,quick_keyword_but_long_total_time
97dbbea9-17e9-45b1-a30b-d75a94673162,Dim Posto Recipe - Bengali Egg Curry With Poppy Seeds,indian,hard,65,standard,non_veg,Dim Posto Recipe - Bengali Egg Curry With Poppy Seeds,quick_keyword_but_long_total_time
178b09fa-8566-4ef2-99f6-f67030077dff,Dimer Malai Curry Recipe (Bengali Style Egg Curry In Coconut Milk),indian,hard,65,standard,non_veg,Dimer Malai Curry Recipe (Bengali Egg Curry In Coconut Milk),quick_keyword_but_long_total_time
89873ed1-d16c-49c0-b12a-44a9ef68a60c,Eggless Chocolate Banana Cake Recipe,indian,hard,65,standard,non_veg,Eggless Chocolate Banana Cake Recipe,quick_keyword_but_long_total_time
d1351d77-cd3b-45f1-bbbe-4969e20f3152,Gujarati Wadi Casserole Recipe,indian,medium,65,standard,vegetarian,Gujarati Wadi Casserole Recipe,quick_keyword_but_long_total_time
a674c270-abdf-43c0-b943-f184f4dedb89,Gulab Phirni Recipe,indian,hard,65,standard,vegetarian,Gulab Phirni Recipe,quick_keyword_but_long_total_time
166b1353-0a8a-46ba-b746-55f1a70fb9c9,Kerala Style Vedakkai Pachadi Recipe - Kerala Style Vendakkai Pachadi (Recipe in Hindi),indian,hard,65,standard,vegetarian,Kerala Vedakkai Pachadi Recipe - Kerala Vendakkai Pachadi (Recipe in Hindi),quick_keyword_but_long_total_time
db0516d3-cb55-4333-9fec-b2ee7565046f,Kumbalakai Majjige Huli Recipe- Ash Gourd Buttermilk Curry,indian,medium,65,standard,vegetarian,Kumbalakai Majjige Huli Recipe- Ash Gourd Buttermilk Curry,quick_keyword_but_long_total_time
fec861aa-4a7a-4a50-b78e-1945bb6b1202,Makai Dhokla Recipe - Savoury Steamed Corn Cake,indian,hard,65,standard,vegetarian,Makai Dhokla Recipe - Savoury Steamed Corn Cake,quick_keyword_but_long_total_time
6cb301fe-7874-4b65-90d3-91dac736db36,Methi Matar Pulao Recipe - Fenugreek Green Peas Pulao,indian,hard,65,standard,vegetarian,Methi Matar Pulao Recipe - Fenugreek Green Peas Pulao,quick_keyword_but_long_total_time
f7e4b760-8bd7-46c0-bd57-0779808c0759,Muesli Pumpkin Bread Recipe,indian,hard,65,standard,vegetarian,Muesli Pumpkin Bread Recipe,quick_keyword_but_long_total_time
996e3305-853f-4098-a89d-b7def5d882ef,Name Cucumber Salad Recipe - Quickcomber sausage,indian,medium,65,quick,vegetarian,Name Cucumber Salad Recipe - Quickcomber sausage,quick_keyword_but_long_total_time
b109df00-055a-4a2e-9ae0-6c94310d71d6,Navratan Korma (Recipe In Hindi),indian,hard,65,standard,vegetarian,Navratan Korma (Recipe In Hindi),quick_keyword_but_long_total_time
9b379ac3-90a5-440a-a087-ad09b0b1e715,Navratan Korma Recipe,indian,hard,65,standard,vegetarian,Navratan Korma Recipe,quick_keyword_but_long_total_time
bdf8fe12-a860-4ec6-9286-eb6668693ea4,Pakki Mutton Biryani Recipe,indian,hard,65,standard,non_veg,Pakki Mutton Biryani Recipe,quick_keyword_but_long_total_time
dc1d0b92-f6df-49b5-b073-f7e65ff4c764,Ragi Halwa Recipe | Healthy Indian Sweet Made With Ragi,indian,medium,65,standard,vegetarian,Ragi Halwa Recipe | Healthy Indian Sweet Made With Ragi,quick_keyword_but_long_total_time
